Date,Timestamp,Adj Close,date,Negative,Nuetral,Positive,sentiment_of_the_period,sentiment_of_the_day
2021-04-09 00:25:00,1617927900000,58198.38,2021-04-09 00:25:00,2.0,3.0,3.0,Nuetral,Nuetral
2021-04-09 00:30:00,1617928200000,58323.99,2021-04-09 00:30:00,2.0,2.0,0.0,Negative,Negative
2021-04-09 00:35:00,1617928500000,58384.61,2021-04-09 00:35:00,2.0,1.0,1.0,Negative,Negative
2021-04-09 00:40:00,1617928800000,58284.52,2021-04-09 00:40:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 00:45:00,1617929100000,58282.14,2021-04-09 00:45:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 00:50:00,1617929400000,58290.53,2021-04-09 00:50:00,1.0,0.0,1.0,Negative,Negative
2021-04-09 00:55:00,1617929700000,58301.49,2021-04-09 00:55:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 01:00:00,1617930000000,58306.79,2021-04-09 01:00:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 01:05:00,1617930300000,58254.49,2021-04-09 01:05:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-09 01:10:00,1617930600000,58255.09,2021-04-09 01:10:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 01:15:00,1617930900000,58168.37,2021-04-09 01:15:00,0.0,1.0,2.0,Positive,Positive
2021-04-09 01:20:00,1617931200000,58119.76,2021-04-09 01:20:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 01:25:00,1617931500000,58166.48,2021-04-09 01:25:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-09 01:30:00,1617931800000,58130.29,2021-04-09 01:30:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 01:35:00,1617932100000,58102.24,2021-04-09 01:35:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 01:40:00,1617932400000,58116.36,2021-04-09 01:40:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 01:45:00,1617932700000,58015.85,2021-04-09 01:45:00,1.0,1.0,0.0,Negative,Negative
2021-04-09 01:50:00,1617933000000,58065.85,,1.0,1.0,0.0,,Negative
2021-04-09 01:55:00,1617933300000,57972.51,2021-04-09 01:55:00,0.0,0.0,3.0,Positive,Positive
2021-04-09 02:00:00,1617933600000,58069.84,2021-04-09 02:00:00,0.0,0.0,2.0,Positive,Positive
2021-04-09 02:05:00,1617933900000,58057.46,2021-04-09 02:05:00,1.0,0.0,1.0,Negative,Negative
2021-04-09 02:10:00,1617934200000,58021.81,2021-04-09 02:10:00,0.0,2.0,3.0,Positive,Positive
2021-04-09 02:15:00,1617934500000,58102.86,2021-04-09 02:15:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 02:20:00,1617934800000,58074.89,2021-04-09 02:20:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 02:25:00,1617935100000,58075.92,2021-04-09 02:25:00,0.0,0.0,4.0,Positive,Positive
2021-04-09 02:30:00,1617935400000,58041.33,2021-04-09 02:30:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 02:35:00,1617935700000,58124.17,2021-04-09 02:35:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 02:40:00,1617936000000,58115.68,2021-04-09 02:40:00,1.0,1.0,0.0,Negative,Negative
2021-04-09 02:45:00,1617936300000,58034.21,2021-04-09 02:45:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 02:50:00,1617936600000,58058.29,2021-04-09 02:50:00,1.0,0.0,1.0,Negative,Negative
2021-04-09 02:55:00,1617936900000,57906.02,2021-04-09 02:55:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 03:00:00,1617937200000,57950.0,2021-04-09 03:00:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 03:05:00,1617937500000,57978.39,2021-04-09 03:05:00,1.0,1.0,0.0,Negative,Negative
2021-04-09 03:10:00,1617937800000,58007.02,2021-04-09 03:10:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 03:15:00,1617938100000,58055.26,2021-04-09 03:15:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 03:20:00,1617938400000,58100.71,2021-04-09 03:20:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 03:25:00,1617938700000,58067.71,,0.0,1.0,0.0,,Nuetral
2021-04-09 03:30:00,1617939000000,58025.09,2021-04-09 03:30:00,0.0,1.0,2.0,Positive,Positive
2021-04-09 03:35:00,1617939300000,58038.49,2021-04-09 03:35:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 03:40:00,1617939600000,58199.75,,0.0,2.0,0.0,,Nuetral
2021-04-09 03:45:00,1617939900000,58052.9,2021-04-09 03:45:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-09 03:50:00,1617940200000,57999.31,,0.0,3.0,1.0,,Nuetral
2021-04-09 03:55:00,1617940500000,58010.68,2021-04-09 03:55:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 04:00:00,1617940800000,58046.6,2021-04-09 04:00:00,1.0,0.0,0.0,Negative,Negative
2021-04-09 04:05:00,1617941100000,58081.85,2021-04-09 04:05:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 04:10:00,1617941400000,58126.48,2021-04-09 04:10:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 04:15:00,1617941700000,58177.5,2021-04-09 04:15:00,0.0,3.0,3.0,Nuetral,Nuetral
2021-04-09 04:20:00,1617942000000,58189.23,2021-04-09 04:20:00,1.0,1.0,3.0,Positive,Positive
2021-04-09 04:25:00,1617942300000,58137.65,2021-04-09 04:25:00,0.0,1.0,4.0,Positive,Positive
2021-04-09 04:30:00,1617942600000,58156.12,2021-04-09 04:30:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-09 04:35:00,1617942900000,58111.54,2021-04-09 04:35:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 04:40:00,1617943200000,58089.1,2021-04-09 04:40:00,0.0,0.0,2.0,Positive,Positive
2021-04-09 04:45:00,1617943500000,58088.2,2021-04-09 04:45:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-09 04:50:00,1617943800000,58176.75,2021-04-09 04:50:00,3.0,0.0,0.0,Negative,Negative
2021-04-09 04:55:00,1617944100000,58210.04,2021-04-09 04:55:00,1.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 05:00:00,1617944400000,58246.5,2021-04-09 05:00:00,1.0,11.0,3.0,Nuetral,Nuetral
2021-04-09 05:05:00,1617944700000,58199.28,2021-04-09 05:05:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-09 05:10:00,1617945000000,58208.35,2021-04-09 05:10:00,0.0,2.0,3.0,Positive,Positive
2021-04-09 05:15:00,1617945300000,58221.41,2021-04-09 05:15:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-09 05:20:00,1617945600000,58150.0,2021-04-09 05:20:00,1.0,0.0,3.0,Positive,Positive
2021-04-09 05:25:00,1617945900000,58184.9,,1.0,0.0,3.0,,Positive
2021-04-09 05:30:00,1617946200000,58196.99,2021-04-09 05:30:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-09 05:35:00,1617946500000,58100.0,2021-04-09 05:35:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 05:40:00,1617946800000,58110.83,2021-04-09 05:40:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 05:45:00,1617947100000,58049.4,2021-04-09 05:45:00,1.0,3.0,1.0,Nuetral,Nuetral
2021-04-09 05:50:00,1617947400000,58029.63,2021-04-09 05:50:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 05:55:00,1617947700000,57965.95,2021-04-09 05:55:00,1.0,1.0,2.0,Positive,Positive
2021-04-09 06:00:00,1617948000000,57957.06,2021-04-09 06:00:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 06:05:00,1617948300000,57940.72,2021-04-09 06:05:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 06:10:00,1617948600000,57946.26,2021-04-09 06:10:00,1.0,1.0,2.0,Positive,Positive
2021-04-09 06:15:00,1617948900000,57979.27,2021-04-09 06:15:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 06:20:00,1617949200000,57989.24,2021-04-09 06:20:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 06:25:00,1617949500000,58014.11,2021-04-09 06:25:00,0.0,1.0,3.0,Positive,Positive
2021-04-09 06:30:00,1617949800000,57983.51,2021-04-09 06:30:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-09 06:35:00,1617950100000,58071.44,2021-04-09 06:35:00,0.0,1.0,2.0,Positive,Positive
2021-04-09 06:40:00,1617950400000,58096.45,2021-04-09 06:40:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 06:45:00,1617950700000,57970.0,2021-04-09 06:45:00,1.0,1.0,3.0,Positive,Positive
2021-04-09 06:50:00,1617951000000,57922.79,2021-04-09 06:50:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 06:55:00,1617951300000,57833.39,2021-04-09 06:55:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-09 07:00:00,1617951600000,57769.54,2021-04-09 07:00:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 07:05:00,1617951900000,57790.78,2021-04-09 07:05:00,4.0,10.0,9.0,Nuetral,Nuetral
2021-04-09 07:10:00,1617952200000,57765.15,2021-04-09 07:10:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 07:15:00,1617952500000,57834.89,2021-04-09 07:15:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 07:20:00,1617952800000,57862.39,2021-04-09 07:20:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 07:25:00,1617953100000,57882.63,2021-04-09 07:25:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 07:30:00,1617953400000,57824.03,2021-04-09 07:30:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 07:35:00,1617953700000,57946.54,2021-04-09 07:35:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 07:40:00,1617954000000,57984.23,2021-04-09 07:40:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 07:45:00,1617954300000,57931.18,2021-04-09 07:45:00,1.0,0.0,3.0,Positive,Positive
2021-04-09 07:50:00,1617954600000,57943.12,2021-04-09 07:50:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 07:55:00,1617954900000,58050.0,2021-04-09 07:55:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-09 08:00:00,1617955200000,57920.35,2021-04-09 08:00:00,1.0,3.0,1.0,Nuetral,Nuetral
2021-04-09 08:05:00,1617955500000,57933.34,2021-04-09 08:05:00,0.0,4.0,4.0,Nuetral,Nuetral
2021-04-09 08:10:00,1617955800000,57934.78,,0.0,4.0,4.0,,Nuetral
2021-04-09 08:15:00,1617956100000,57856.18,2021-04-09 08:15:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 08:20:00,1617956400000,57824.85,2021-04-09 08:20:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 08:25:00,1617956700000,57848.24,2021-04-09 08:25:00,0.0,4.0,2.0,Nuetral,Nuetral
2021-04-09 08:30:00,1617957000000,57743.27,2021-04-09 08:30:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 08:35:00,1617957300000,57733.71,2021-04-09 08:35:00,2.0,2.0,0.0,Negative,Negative
2021-04-09 08:40:00,1617957600000,57922.05,2021-04-09 08:40:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 08:45:00,1617957900000,57819.49,2021-04-09 08:45:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 08:50:00,1617958200000,57844.18,2021-04-09 08:50:00,0.0,2.0,3.0,Positive,Positive
2021-04-09 08:55:00,1617958500000,57754.05,2021-04-09 08:55:00,0.0,5.0,0.0,Nuetral,Nuetral
2021-04-09 09:00:00,1617958800000,57800.0,2021-04-09 09:00:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 09:05:00,1617959100000,57852.43,2021-04-09 09:05:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 09:10:00,1617959400000,57788.97,2021-04-09 09:10:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-09 09:15:00,1617959700000,57834.61,2021-04-09 09:15:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 09:20:00,1617960000000,57833.76,2021-04-09 09:20:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 09:25:00,1617960300000,57889.31,2021-04-09 09:25:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 09:30:00,1617960600000,57888.65,2021-04-09 09:30:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 09:35:00,1617960900000,57825.71,,0.0,1.0,1.0,,Nuetral
2021-04-09 09:40:00,1617961200000,57873.67,2021-04-09 09:40:00,1.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 09:45:00,1617961500000,57811.64,2021-04-09 09:45:00,1.0,0.0,0.0,Negative,Negative
2021-04-09 09:50:00,1617961800000,57910.04,2021-04-09 09:50:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-09 09:55:00,1617962100000,57907.29,2021-04-09 09:55:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 10:00:00,1617962400000,58087.74,2021-04-09 10:00:00,1.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 10:05:00,1617962700000,58151.48,2021-04-09 10:05:00,1.0,1.0,2.0,Positive,Positive
2021-04-09 10:10:00,1617963000000,58307.34,2021-04-09 10:10:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 10:15:00,1617963300000,58520.01,2021-04-09 10:15:00,0.0,4.0,0.0,Nuetral,Nuetral
2021-04-09 10:20:00,1617963600000,58501.51,2021-04-09 10:20:00,0.0,5.0,0.0,Nuetral,Nuetral
2021-04-09 10:25:00,1617963900000,58563.54,2021-04-09 10:25:00,0.0,2.0,3.0,Positive,Positive
2021-04-09 10:30:00,1617964200000,58523.29,2021-04-09 10:30:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-09 10:35:00,1617964500000,58457.61,2021-04-09 10:35:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 10:40:00,1617964800000,58455.14,2021-04-09 10:40:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 10:45:00,1617965100000,58380.31,2021-04-09 10:45:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 10:50:00,1617965400000,58480.64,2021-04-09 10:50:00,1.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 10:55:00,1617965700000,58602.15,2021-04-09 10:55:00,0.0,5.0,0.0,Nuetral,Nuetral
2021-04-09 11:00:00,1617966000000,58511.78,2021-04-09 11:00:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 11:05:00,1617966300000,58544.55,2021-04-09 11:05:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 11:10:00,1617966600000,58505.5,2021-04-09 11:10:00,1.0,1.0,0.0,Negative,Negative
2021-04-09 11:15:00,1617966900000,58576.7,2021-04-09 11:15:00,0.0,2.0,5.0,Positive,Positive
2021-04-09 11:20:00,1617967200000,58630.2,2021-04-09 11:20:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-09 11:25:00,1617967500000,58790.93,2021-04-09 11:25:00,0.0,4.0,2.0,Nuetral,Nuetral
2021-04-09 11:30:00,1617967800000,58851.35,2021-04-09 11:30:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-09 11:35:00,1617968100000,58728.1,2021-04-09 11:35:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 11:40:00,1617968400000,58756.26,2021-04-09 11:40:00,3.0,3.0,2.0,Negative,Negative
2021-04-09 11:45:00,1617968700000,58673.28,2021-04-09 11:45:00,0.0,4.0,2.0,Nuetral,Nuetral
2021-04-09 11:50:00,1617969000000,58617.34,2021-04-09 11:50:00,1.0,7.0,2.0,Nuetral,Nuetral
2021-04-09 11:55:00,1617969300000,58520.37,2021-04-09 11:55:00,0.0,10.0,1.0,Nuetral,Nuetral
2021-04-09 12:00:00,1617969600000,58597.83,2021-04-09 12:00:00,2.0,3.0,1.0,Nuetral,Nuetral
2021-04-09 12:05:00,1617969900000,58611.08,2021-04-09 12:05:00,2.0,2.0,2.0,Negative,Negative
2021-04-09 12:10:00,1617970200000,58689.27,2021-04-09 12:10:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 12:15:00,1617970500000,58613.75,2021-04-09 12:15:00,1.0,1.0,1.0,Negative,Negative
2021-04-09 12:20:00,1617970800000,58559.64,2021-04-09 12:20:00,1.0,0.0,1.0,Negative,Negative
2021-04-09 12:25:00,1617971100000,58486.14,2021-04-09 12:25:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 12:30:00,1617971400000,58480.83,2021-04-09 12:30:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 12:35:00,1617971700000,58473.19,2021-04-09 12:35:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 12:40:00,1617972000000,58434.92,2021-04-09 12:40:00,0.0,2.0,3.0,Positive,Positive
2021-04-09 12:45:00,1617972300000,58430.55,2021-04-09 12:45:00,1.0,1.0,1.0,Negative,Negative
2021-04-09 12:50:00,1617972600000,58493.24,2021-04-09 12:50:00,1.0,4.0,2.0,Nuetral,Nuetral
2021-04-09 12:55:00,1617972900000,58493.84,2021-04-09 12:55:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-09 13:00:00,1617973200000,58547.52,2021-04-09 13:00:00,1.0,4.0,0.0,Nuetral,Nuetral
2021-04-09 13:05:00,1617973500000,58525.77,2021-04-09 13:05:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 13:10:00,1617973800000,58545.66,2021-04-09 13:10:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-09 13:15:00,1617974100000,58451.55,2021-04-09 13:15:00,1.0,1.0,5.0,Positive,Positive
2021-04-09 13:20:00,1617974400000,58542.28,2021-04-09 13:20:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 13:25:00,1617974700000,58590.9,2021-04-09 13:25:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-09 13:30:00,1617975000000,58600.0,2021-04-09 13:30:00,1.0,3.0,3.0,Nuetral,Nuetral
2021-04-09 13:35:00,1617975300000,58701.02,2021-04-09 13:35:00,0.0,11.0,1.0,Nuetral,Nuetral
2021-04-09 13:40:00,1617975600000,58697.38,2021-04-09 13:40:00,1.0,0.0,1.0,Negative,Negative
2021-04-09 13:45:00,1617975900000,58431.12,2021-04-09 13:45:00,2.0,2.0,2.0,Negative,Negative
2021-04-09 13:50:00,1617976200000,58666.08,,2.0,2.0,2.0,,Negative
2021-04-09 13:55:00,1617976500000,58426.93,2021-04-09 13:55:00,1.0,3.0,3.0,Nuetral,Nuetral
2021-04-09 14:00:00,1617976800000,58484.16,2021-04-09 14:00:00,0.0,5.0,3.0,Nuetral,Nuetral
2021-04-09 14:05:00,1617977100000,58439.45,2021-04-09 14:05:00,1.0,0.0,3.0,Positive,Positive
2021-04-09 14:10:00,1617977400000,58415.48,2021-04-09 14:10:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 14:15:00,1617977700000,58402.89,2021-04-09 14:15:00,2.0,2.0,2.0,Negative,Negative
2021-04-09 14:20:00,1617978000000,58292.24,2021-04-09 14:20:00,0.0,6.0,3.0,Nuetral,Nuetral
2021-04-09 14:25:00,1617978300000,58201.03,2021-04-09 14:25:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 14:30:00,1617978600000,58199.93,2021-04-09 14:30:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 14:35:00,1617978900000,58319.09,2021-04-09 14:35:00,1.0,4.0,1.0,Nuetral,Nuetral
2021-04-09 14:40:00,1617979200000,58318.39,2021-04-09 14:40:00,1.0,1.0,2.0,Positive,Positive
2021-04-09 14:45:00,1617979500000,58429.61,2021-04-09 14:45:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-09 14:50:00,1617979800000,58409.38,2021-04-09 14:50:00,2.0,1.0,2.0,Negative,Negative
2021-04-09 14:55:00,1617980100000,58343.44,2021-04-09 14:55:00,1.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 15:00:00,1617980400000,58310.0,2021-04-09 15:00:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 15:05:00,1617980700000,58361.13,2021-04-09 15:05:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 15:10:00,1617981000000,58347.81,2021-04-09 15:10:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 15:15:00,1617981300000,58248.46,2021-04-09 15:15:00,1.0,3.0,2.0,Nuetral,Nuetral
2021-04-09 15:20:00,1617981600000,58181.14,2021-04-09 15:20:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 15:25:00,1617981900000,58220.08,2021-04-09 15:25:00,0.0,3.0,3.0,Nuetral,Nuetral
2021-04-09 15:30:00,1617982200000,58067.26,2021-04-09 15:30:00,0.0,4.0,3.0,Nuetral,Nuetral
2021-04-09 15:35:00,1617982500000,58122.38,2021-04-09 15:35:00,0.0,1.0,2.0,Positive,Positive
2021-04-09 15:40:00,1617982800000,58172.26,2021-04-09 15:40:00,1.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 15:45:00,1617983100000,58228.87,2021-04-09 15:45:00,0.0,0.0,4.0,Positive,Positive
2021-04-09 15:50:00,1617983400000,58207.05,2021-04-09 15:50:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-09 15:55:00,1617983700000,58214.63,2021-04-09 15:55:00,0.0,1.0,2.0,Positive,Positive
2021-04-09 16:00:00,1617984000000,58103.9,2021-04-09 16:00:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 16:05:00,1617984300000,58054.38,2021-04-09 16:05:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-09 16:10:00,1617984600000,58008.31,2021-04-09 16:10:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 16:15:00,1617984900000,58069.35,2021-04-09 16:15:00,0.0,1.0,3.0,Positive,Positive
2021-04-09 16:20:00,1617985200000,57977.36,2021-04-09 16:20:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 16:25:00,1617985500000,58073.27,2021-04-09 16:25:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 16:30:00,1617985800000,57967.49,2021-04-09 16:30:00,0.0,8.0,3.0,Nuetral,Nuetral
2021-04-09 16:35:00,1617986100000,58032.5,2021-04-09 16:35:00,1.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 16:40:00,1617986400000,58142.21,2021-04-09 16:40:00,0.0,3.0,3.0,Nuetral,Nuetral
2021-04-09 16:45:00,1617986700000,58143.81,2021-04-09 16:45:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 16:50:00,1617987000000,58132.66,2021-04-09 16:50:00,0.0,0.0,4.0,Positive,Positive
2021-04-09 16:55:00,1617987300000,58194.77,2021-04-09 16:55:00,0.0,1.0,2.0,Positive,Positive
2021-04-09 17:00:00,1617987600000,58248.64,2021-04-09 17:00:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 17:05:00,1617987900000,58187.21,2021-04-09 17:05:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 17:10:00,1617988200000,58173.57,2021-04-09 17:10:00,1.0,0.0,4.0,Positive,Positive
2021-04-09 17:15:00,1617988500000,58151.58,2021-04-09 17:15:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 17:20:00,1617988800000,58092.8,2021-04-09 17:20:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 17:25:00,1617989100000,58151.49,2021-04-09 17:25:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 17:30:00,1617989400000,58253.72,2021-04-09 17:30:00,0.0,5.0,0.0,Nuetral,Nuetral
2021-04-09 17:35:00,1617989700000,58290.11,2021-04-09 17:35:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-09 17:40:00,1617990000000,58282.56,2021-04-09 17:40:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 17:45:00,1617990300000,58324.72,2021-04-09 17:45:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 17:50:00,1617990600000,58418.12,2021-04-09 17:50:00,0.0,0.0,2.0,Positive,Positive
2021-04-09 17:55:00,1617990900000,58398.94,2021-04-09 17:55:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 18:00:00,1617991200000,58400.31,2021-04-09 18:00:00,0.0,2.0,6.0,Positive,Positive
2021-04-09 18:05:00,1617991500000,58350.0,2021-04-09 18:05:00,0.0,0.0,3.0,Positive,Positive
2021-04-09 18:10:00,1617991800000,58440.0,2021-04-09 18:10:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 18:15:00,1617992100000,58510.38,2021-04-09 18:15:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-09 18:20:00,1617992400000,58414.86,2021-04-09 18:20:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-09 18:25:00,1617992700000,58333.0,2021-04-09 18:25:00,0.0,2.0,3.0,Positive,Positive
2021-04-09 18:30:00,1617993000000,58444.38,2021-04-09 18:30:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-09 18:35:00,1617993300000,58352.96,2021-04-09 18:35:00,1.0,3.0,0.0,Nuetral,Nuetral
2021-04-09 18:40:00,1617993600000,58334.3,2021-04-09 18:40:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 18:45:00,1617993900000,58369.4,2021-04-09 18:45:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 18:50:00,1617994200000,58303.86,2021-04-09 18:50:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 18:55:00,1617994500000,58388.08,2021-04-09 18:55:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-09 19:00:00,1617994800000,58465.15,2021-04-09 19:00:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-09 19:05:00,1617995100000,58418.76,2021-04-09 19:05:00,0.0,0.0,1.0,Positive,Positive
2021-04-09 19:10:00,1617995400000,58352.19,2021-04-09 19:10:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-09 19:15:00,1617995700000,58280.01,2021-04-09 19:15:00,0.0,2.0,3.0,Positive,Positive
2021-04-09 19:20:00,1617996000000,58327.39,2021-04-09 19:20:00,0.0,5.0,0.0,Nuetral,Nuetral
2021-04-09 19:25:00,1617996300000,58320.69,,0.0,5.0,0.0,,Nuetral
2021-04-09 19:30:00,1617996600000,58354.82,2021-04-09 19:30:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-09 19:35:00,1617996900000,58349.19,2021-04-09 19:35:00,0.0,1.0,2.0,Positive,Positive
2021-04-09 19:40:00,1617997200000,58261.31,2021-04-09 19:40:00,1.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 19:45:00,1617997500000,58238.52,,1.0,2.0,2.0,,Nuetral
2021-04-09 19:50:00,1617997800000,58328.05,2021-04-09 19:50:00,0.0,0.0,2.0,Positive,Positive
2021-04-09 19:55:00,1617998100000,58373.13,2021-04-09 19:55:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-09 20:00:00,1617998400000,58451.49,2021-04-09 20:00:00,1.0,3.0,1.0,Nuetral,Nuetral
